"","OBJECTID","PO_NAME","ZIP_CODE","Negative","Positive","Probable","Additional_Tracking","Positive_Redacted","Negative_Redacted"
"414",742,"Dalmatia","17017",36,-1,-1,NA,NA,NA
"415",743,"Dauphin","17018",65,7,0,NA,NA,NA
"416",744,"Dillsburg","17019",222,21,0,NA,NA,NA
"417",745,"Duncannon","17020",120,-1,0,NA,NA,NA
"418",746,"East Waterford","17021",11,-1,0,NA,NA,NA
"419",747,"Elizabethtown","17022",574,82,-1,NA,NA,NA
"420",748,"Elizabethville","17023",55,14,0,NA,NA,NA
"421",749,"Elliottsburg","17024",22,-1,-1,NA,NA,NA
"422",750,"Enola","17025",232,18,-1,NA,NA,NA
"423",751,"Fredericksburg","17026",60,14,-1,NA,NA,NA
"424",752,"Grantville","17028",61,-1,0,NA,NA,NA
"425",753,"Granville","17029",10,0,0,NA,NA,NA
"426",754,"Gratz","17030",14,-1,0,NA,NA,NA
"427",755,"Halifax","17032",112,-1,0,NA,NA,NA
"428",756,"Hershey","17033",302,53,-1,NA,NA,NA
"429",757,"Highspire","17034",33,-1,0,NA,NA,NA
"430",758,"Honey Grove","17035",15,-1,-1,NA,NA,NA
"431",759,"Hummelstown","17036",448,44,-1,NA,NA,NA
"432",760,"Ickesburg","17037",19,-1,0,NA,NA,NA
"433",761,"Jonestown","17038",163,24,-1,NA,NA,NA
"434",762,"Landisburg","17040",29,-1,0,NA,NA,NA
"435",763,"Lebanon","17042",1207,276,6,NA,NA,NA
"436",764,"Lemoyne","17043",133,7,0,NA,NA,NA
"437",765,"Lewistown","17044",356,30,-1,NA,NA,NA
"438",766,"Liverpool","17045",38,6,0,NA,NA,NA
"439",767,"Lebanon","17046",1132,356,7,NA,NA,NA
"440",768,"Loysville","17047",24,-1,0,NA,NA,NA
"441",769,"Lykens","17048",62,11,0,NA,NA,NA
"442",770,"Mc Alisterville","17049",36,6,0,NA,NA,NA
"443",771,"Mechanicsburg","17050",456,57,6,NA,NA,NA
"444",772,"Mc Veytown","17051",53,5,-1,NA,NA,NA
"445",773,"Mapleton Depot","17052",23,-1,0,NA,NA,NA
"446",774,"Marysville","17053",82,-1,0,NA,NA,NA
"447",775,"Mechanicsburg","17055",553,57,-1,NA,NA,NA
"448",776,"Middletown","17057",333,36,-1,NA,NA,NA
"449",777,"Mifflin","17058",31,19,-1,NA,NA,NA
"450",778,"Mifflintown","17059",114,35,-1,NA,NA,NA
"451",779,"Mill Creek","17060",16,-1,0,NA,NA,NA
"452",780,"Millersburg","17061",99,55,-1,NA,NA,NA
"453",781,"Millerstown","17062",33,-1,-1,NA,NA,NA
"454",782,"Milroy","17063",37,-1,0,NA,NA,NA
"455",783,"Mount Gretna","17064",21,-1,0,NA,NA,NA
"456",784,"Mount Holly Springs","17065",49,6,0,NA,NA,NA
"457",785,"Mount Union","17066",99,17,-1,NA,NA,NA
"458",786,"Myerstown","17067",335,101,-1,NA,NA,NA
"459",787,"New Bloomfield","17068",51,-1,0,NA,NA,NA
"460",788,"New Cumberland","17070",283,24,-1,NA,NA,NA
"461",789,"New Germantown","17071",0,0,0,NA,NA,NA
"462",790,"Newmanstown","17073",100,16,0,NA,NA,NA
"463",791,"Newport","17074",95,5,-1,NA,NA,NA
"464",792,"Oakland Mills","17076",-1,0,0,NA,NA,NA
"465",793,"Palmyra","17078",468,35,8,NA,NA,NA
"466",794,"Pillow","17080",7,-1,0,NA,NA,NA
"467",795,"Port Royal","17082",35,18,-1,NA,NA,NA
"468",796,"Reedsville","17084",53,-1,0,NA,NA,NA
"469",797,"Richfield","17086",17,-1,0,NA,NA,NA
"470",798,"Richland","17087",46,5,0,NA,NA,NA
"471",799,"Shermans Dale","17090",61,-1,-1,NA,NA,NA
"472",800,"Thompsontown","17094",29,5,0,NA,NA,NA
"473",801,"Wiconisco","17097",9,-1,0,NA,NA,NA
"474",802,"Williamstown","17098",44,-1,-1,NA,NA,NA
"475",803,"Yeagertown","17099",20,0,0,NA,NA,NA
"476",804,"Harrisburg","17101",121,17,-1,NA,NA,NA
"477",805,"Harrisburg","17102",132,32,0,NA,NA,NA
"478",806,"Harrisburg","17103",164,42,-1,NA,NA,NA
"479",807,"Harrisburg","17104",268,118,-1,NA,NA,NA
"480",808,"Harrisburg","17109",392,85,-1,NA,NA,NA
"481",809,"Harrisburg","17110",509,106,-1,NA,NA,NA
"482",810,"Harrisburg","17111",1660,295,5,NA,NA,NA
"483",811,"Harrisburg","17112",553,40,-1,NA,NA,NA
"484",812,"Harrisburg","17113",195,24,-1,NA,NA,NA
"485",813,"Harrisburg","17120",0,0,0,NA,NA,NA
"486",814,"Chambersburg","17201",613,380,13,NA,NA,NA
"487",815,"Chambersburg","17202",367,93,5,NA,NA,NA
"488",816,"Artemas","17211",8,-1,0,NA,NA,NA
"489",817,"Big Cove Tannery","17212",14,-1,0,NA,NA,NA
"490",818,"Blairs Mills","17213",6,-1,0,NA,NA,NA
"491",819,"Blue Ridge Summit","17214",22,-1,0,NA,NA,NA
"492",820,"Burnt Cabins","17215",-1,0,0,NA,NA,NA
"493",821,"Concord","17217",-1,-1,0,NA,NA,NA
"494",822,"Doylesburg","17219",-1,0,0,NA,NA,NA
"495",823,"Dry Run","17220",-1,0,0,NA,NA,NA
"496",824,"Fannettsburg","17221",10,-1,0,NA,NA,NA
"497",825,"Fayetteville","17222",186,50,0,NA,NA,NA
"498",826,"Fort Littleton","17223",-1,-1,0,NA,NA,NA
"499",827,"Fort Loudon","17224",22,8,0,NA,NA,NA
"500",828,"Greencastle","17225",274,29,-1,NA,NA,NA
"501",829,"Harrisonville","17228",9,0,0,NA,NA,NA
"502",830,"Hustontown","17229",11,0,0,NA,NA,NA
"503",831,"Lurgan","17232",-1,0,0,NA,NA,NA
"504",832,"Mc Connellsburg","17233",73,6,-1,NA,NA,NA
"505",833,"Mercersburg","17236",86,16,-1,NA,NA,NA
"506",834,"Mont Alto","17237",18,10,0,NA,NA,NA
"507",835,"Needmore","17238",29,0,0,NA,NA,NA
"508",836,"Neelyton","17239",0,0,0,NA,NA,NA
"509",837,"Newburg","17240",17,5,0,NA,NA,NA
"510",838,"Newville","17241",186,16,-1,NA,NA,NA
"511",839,"Orbisonia","17243",34,0,0,NA,NA,NA
"512",840,"Orrstown","17244",12,-1,0,NA,NA,NA
"513",841,"Pleasant Hall","17246",-1,-1,0,NA,NA,NA
"514",842,"Saint Thomas","17252",50,-1,0,NA,NA,NA
"515",843,"Shade Gap","17255",11,-1,0,NA,NA,NA
"516",844,"Shippensburg","17257",250,151,-1,NA,NA,NA
"517",845,"Shirleysburg","17260",15,-1,0,NA,NA,NA
"518",846,"Spring Run","17262",12,-1,0,NA,NA,NA
"519",847,"Three Springs","17264",19,-1,0,NA,NA,NA
"520",848,"Upperstrasburg","17265",-1,0,0,NA,NA,NA
"521",849,"Walnut Bottom","17266",7,0,0,NA,NA,NA
"522",850,"Warfordsburg","17267",26,-1,0,NA,NA,NA
"523",851,"Waynesboro","17268",618,51,-1,NA,NA,NA
"524",852,"Willow Hill","17271",-1,0,0,NA,NA,NA
"525",853,"Abbottstown","17301",102,9,0,NA,NA,NA
"526",854,"Airville","17302",49,5,0,NA,NA,NA
"527",855,"Aspers","17304",60,-1,0,NA,NA,NA
"528",856,"Biglerville","17307",137,13,0,NA,NA,NA
"529",857,"Brogue","17309",40,-1,0,NA,NA,NA
"530",858,"Dallastown","17313",306,20,0,NA,NA,NA
"531",859,"Delta","17314",103,14,0,NA,NA,NA
"532",860,"Dover","17315",606,30,-1,NA,NA,NA
"533",861,"East Berlin","17316",148,15,0,NA,NA,NA
"534",862,"Etters","17319",225,25,0,NA,NA,NA
"535",863,"Fairfield","17320",178,20,0,NA,NA,NA
"536",864,"Fawn Grove","17321",43,-1,0,NA,NA,NA
"537",865,"Felton","17322",126,5,0,NA,NA,NA
"538",866,"Gardners","17324",66,-1,0,NA,NA,NA
"539",867,"Gettysburg","17325",703,39,-1,NA,NA,NA
"540",868,"Glen Rock","17327",160,6,0,NA,NA,NA
"541",869,"Glenville","17329",39,-1,0,NA,NA,NA
"542",870,"Hanover","17331",1250,68,-1,NA,NA,NA
"543",871,"Lewisberry","17339",100,10,-1,NA,NA,NA
"544",872,"Littlestown","17340",261,27,-1,NA,NA,NA
"545",873,"Mc Sherrystown","17344",94,5,0,NA,NA,NA
"546",874,"Manchester","17345",232,-1,0,NA,NA,NA
"547",875,"Mount Wolf","17347",142,8,0,NA,NA,NA
"548",876,"New Freedom","17349",184,14,-1,NA,NA,NA
"549",877,"New Oxford","17350",281,39,-1,NA,NA,NA
"550",878,"New Park","17352",23,-1,0,NA,NA,NA
"551",879,"Orrtanna","17353",78,-1,0,NA,NA,NA
"552",880,"Red Lion","17356",627,24,-1,NA,NA,NA
"553",881,"Seven Valleys","17360",145,8,0,NA,NA,NA
"554",882,"Shrewsbury","17361",143,-1,0,NA,NA,NA
"555",883,"Spring Grove","17362",269,19,0,NA,NA,NA
"556",884,"Stewartstown","17363",247,7,0,NA,NA,NA
"557",885,"Thomasville","17364",89,-1,0,NA,NA,NA
"558",886,"Wellsville","17365",50,-1,0,NA,NA,NA
"559",887,"Windsor","17366",160,5,0,NA,NA,NA
"560",888,"Wrightsville","17368",194,12,0,NA,NA,NA
"561",889,"York Haven","17370",153,-1,0,NA,NA,NA
"562",890,"York Springs","17372",82,-1,0,NA,NA,NA
"563",891,"York","17401",683,140,6,NA,NA,NA
"564",892,"York","17402",1002,55,0,NA,NA,NA
"565",893,"York","17403",1243,184,10,NA,NA,NA
"566",894,"York","17404",1111,102,-1,NA,NA,NA
"567",895,"York","17406",585,22,-1,NA,NA,NA
"568",896,"York","17407",55,-1,0,NA,NA,NA
"569",897,"York","17408",601,32,-1,NA,NA,NA
"570",898,"Akron","17501",138,14,0,NA,NA,NA
"571",899,"Bainbridge","17502",41,-1,0,NA,NA,NA
"572",900,"Bird in Hand","17505",14,-1,-1,NA,NA,NA
"573",901,"Christiana","17509",82,46,-1,NA,NA,NA
"574",902,"Columbia","17512",463,62,-1,NA,NA,NA
"575",903,"Conestoga","17516",94,14,0,NA,NA,NA
"576",904,"Denver","17517",315,41,-1,NA,NA,NA
"577",905,"Drumore","17518",18,-1,0,NA,NA,NA
"578",906,"East Earl","17519",102,15,-1,NA,NA,NA
"579",907,"East Petersburg","17520",86,14,0,NA,NA,NA
"580",908,"Ephrata","17522",823,91,-1,NA,NA,NA
"581",909,"Gap","17527",95,17,-1,NA,NA,NA
"582",910,"Gordonville","17529",38,9,0,NA,NA,NA
"583",911,"Holtwood","17532",58,6,0,NA,NA,NA
"584",912,"Kinzers","17535",35,9,-1,NA,NA,NA
"585",913,"Kirkwood","17536",28,-1,0,NA,NA,NA
"586",914,"Landisville","17538",146,16,0,NA,NA,NA
"587",915,"Leola","17540",217,28,-1,NA,NA,NA
"588",916,"Lititz","17543",992,162,-1,NA,NA,NA
"589",917,"Manheim","17545",394,77,0,NA,NA,NA
"590",918,"Marietta","17547",171,19,0,NA,NA,NA
"591",919,"Maytown","17550",21,-1,0,NA,NA,NA
"592",920,"Millersville","17551",146,34,0,NA,NA,NA
"593",921,"Mount Joy","17552",369,43,0,NA,NA,NA
"594",922,"Mountville","17554",175,33,0,NA,NA,NA
"595",923,"Narvon","17555",86,11,0,NA,NA,NA
"596",924,"New Holland","17557",228,49,0,NA,NA,NA
"597",925,"New Providence","17560",87,-1,0,NA,NA,NA
"598",926,"Paradise","17562",53,15,0,NA,NA,NA
"599",927,"Peach Bottom","17563",44,13,0,NA,NA,NA
"600",928,"Pequea","17565",45,9,-1,NA,NA,NA
"601",929,"Quarryville","17566",183,21,0,NA,NA,NA
"602",930,"Reinholds","17569",109,15,0,NA,NA,NA
"603",931,"Ronks","17572",31,8,0,NA,NA,NA
"604",932,"Smoketown","17576",-1,0,0,NA,NA,NA
"605",933,"Stevens","17578",107,8,0,NA,NA,NA
"606",934,"Strasburg","17579",106,12,0,NA,NA,NA
"607",935,"Terre Hill","17581",24,-1,0,NA,NA,NA
"608",936,"Washington Boro","17582",32,-1,0,NA,NA,NA
"609",937,"Willow Street","17584",202,33,0,NA,NA,NA
"610",938,"Lancaster","17601",1228,309,-1,NA,NA,NA
"611",939,"Lancaster","17602",1578,628,10,NA,NA,NA
"612",940,"Lancaster","17603",1890,622,14,NA,NA,NA
"613",941,"Williamsport","17701",638,27,-1,NA,NA,NA
"614",942,"Williamsport","17702",131,6,-1,NA,NA,NA
"615",943,"Avis","17721",24,-1,0,NA,NA,NA
"616",944,"Cammal","17723",0,0,0,NA,NA,NA
"617",945,"Canton","17724",72,-1,0,NA,NA,NA
"618",946,"Cedar Run","17727",-1,0,0,NA,NA,NA
"619",947,"Cogan Station","17728",66,-1,0,NA,NA,NA
"620",948,"Cross Fork","17729",-1,0,0,NA,NA,NA
"621",949,"Eagles Mere","17731",5,0,0,NA,NA,NA
"622",950,"Hughesville","17737",57,-1,0,NA,NA,NA
"623",951,"Jersey Shore","17740",212,93,-1,NA,NA,NA
"624",952,"Lairdsville","17742",-1,0,0,NA,NA,NA
"625",953,"Linden","17744",34,0,0,NA,NA,NA
"626",954,"Lock Haven","17745",207,26,-1,NA,NA,NA
"627",955,"Loganton","17747",29,7,-1,NA,NA,NA
"628",956,"Mill Hall","17751",79,8,-1,NA,NA,NA
"629",957,"Montgomery","17752",57,-1,0,NA,NA,NA
"630",958,"Montoursville","17754",142,-1,-1,NA,NA,NA
"631",959,"Muncy","17756",193,8,-1,NA,NA,NA
"632",960,"Muncy Valley","17758",5,0,0,NA,NA,NA
"633",961,"North Bend","17760",8,0,0,NA,NA,NA
"634",962,"Ralston","17763",8,0,0,NA,NA,NA
"635",963,"Renovo","17764",36,0,0,NA,NA,NA
"636",964,"Roaring Branch","17765",11,-1,0,NA,NA,NA
"637",965,"Shunk","17768",-1,0,0,NA,NA,NA
"638",966,"Trout Run","17771",29,-1,0,NA,NA,NA
"639",967,"Turbotville","17772",26,-1,0,NA,NA,NA
"640",968,"Unityville","17774",12,0,0,NA,NA,NA
"641",969,"Waterville","17776",-1,-1,0,NA,NA,NA
"642",970,"Watsontown","17777",68,6,-1,NA,NA,NA
"643",971,"Westport","17778",0,0,0,NA,NA,NA
"644",972,"Sunbury","17801",237,60,9,NA,NA,NA
"645",973,"Allenwood","17810",19,0,0,NA,NA,NA
"646",974,"Beaver Springs","17812",17,-1,0,NA,NA,NA
"647",975,"Beavertown","17813",23,0,0,NA,NA,NA
"648",976,"Benton","17814",61,7,-1,NA,NA,NA
"649",977,"Bloomsburg","17815",357,78,-1,NA,NA,NA
"650",978,"Catawissa","17820",65,12,-1,NA,NA,NA
"651",979,"Danville","17821",249,29,-1,NA,NA,NA
"652",980,"Dornsife","17823",11,-1,0,NA,NA,NA
"653",981,"Elysburg","17824",33,-1,-1,NA,NA,NA
"654",982,"Freeburg","17827",6,0,0,NA,NA,NA
"655",983,"Herndon","17830",22,6,-1,NA,NA,NA
"656",984,"Marion Heights","17832",7,-1,0,NA,NA,NA
"657",985,"Kulpmont","17834",55,-1,0,NA,NA,NA
"658",986,"Laurelton","17835",0,0,0,NA,NA,NA
"659",987,"Leck Kill","17836",-1,-1,0,NA,NA,NA
"660",988,"Lewisburg","17837",119,28,-1,NA,NA,NA
"661",989,"Locust Gap","17840",-1,-1,0,NA,NA,NA
"662",990,"Mc Clure","17841",44,7,0,NA,NA,NA
"663",991,"Middleburg","17842",66,-1,0,NA,NA,NA
"664",992,"Mifflinburg","17844",83,10,-1,NA,NA,NA
"665",993,"Millmont","17845",24,-1,0,NA,NA,NA
"666",994,"Millville","17846",34,5,0,NA,NA,NA
"667",995,"Milton","17847",121,21,0,NA,NA,NA
"668",996,"Montandon","17850",5,0,0,NA,NA,NA
"669",997,"Mount Carmel","17851",123,9,0,NA,NA,NA
"670",998,"Mount Pleasant Mills","17853",22,-1,0,NA,NA,NA
"671",999,"New Berlin","17855",15,0,0,NA,NA,NA
"672",1000,"New Columbia","17856",25,-1,0,NA,NA,NA
"673",1001,"Northumberland","17857",97,13,0,NA,NA,NA
"674",1002,"Orangeville","17859",47,45,0,NA,NA,NA
"675",1003,"Paxinos","17860",20,0,0,NA,NA,NA
"676",1004,"Port Trevorton","17864",8,0,0,NA,NA,NA
"677",1005,"Coal Township","17866",167,5,0,NA,NA,NA
"678",1006,"Rebuck","17867",-1,0,0,NA,NA,NA
"679",1007,"Riverside","17868",5,0,0,NA,NA,NA
"680",1008,"Selinsgrove","17870",155,18,-1,NA,NA,NA
"681",1009,"Shamokin","17872",154,13,0,NA,NA,NA
"682",1010,"Shamokin Dam","17876",31,-1,-1,NA,NA,NA
"683",1011,"Snydertown","17877",0,0,0,NA,NA,NA
"684",1012,"Stillwater","17878",27,-1,0,NA,NA,NA
"685",1013,"Trevorton","17881",20,-1,-1,NA,NA,NA
"686",1014,"West Milton","17886",8,-1,0,NA,NA,NA
"687",1015,"Wilburton","17888",-1,0,0,NA,NA,NA
"688",1016,"Winfield","17889",19,6,0,NA,NA,NA
"689",1017,"Pottsville","17901",784,131,-1,NA,NA,NA
"690",1018,"Ashland","17921",132,13,-1,NA,NA,NA
"691",1019,"Auburn","17922",104,22,-1,NA,NA,NA
"692",1020,"Branchdale","17923",10,0,0,NA,NA,NA
"693",1021,"Brockton","17925",6,-1,0,NA,NA,NA
"694",1022,"Cressona","17929",40,5,0,NA,NA,NA
"695",1023,"Cumbola","17930",13,-1,0,NA,NA,NA
"696",1024,"Frackville","17931",187,14,-1,NA,NA,NA
"697",1025,"Gilberton","17934",6,0,0,NA,NA,NA
"698",1026,"Girardville","17935",32,-1,-1,NA,NA,NA
"699",1027,"Hegins","17938",39,11,0,NA,NA,NA
"700",1028,"Klingerstown","17941",14,-1,0,NA,NA,NA
"701",1029,"Mahanoy City","17948",119,17,0,NA,NA,NA
"702",1030,"Minersville","17954",148,10,-1,NA,NA,NA
"703",1031,"Muir","17957",8,-1,0,NA,NA,NA
"704",1032,"New Philadelphia","17959",36,-1,0,NA,NA,NA
"705",1033,"New Ringgold","17960",88,9,0,NA,NA,NA
"706",1034,"Orwigsburg","17961",241,12,-1,NA,NA,NA
"707",1035,"Pine Grove","17963",154,22,0,NA,NA,NA
"708",1036,"Pitman","17964",11,6,-1,NA,NA,NA
"709",1037,"Port Carbon","17965",54,8,-1,NA,NA,NA
"710",1038,"Ringtown","17967",49,12,0,NA,NA,NA
"711",1039,"Sacramento","17968",6,5,0,NA,NA,NA
"712",1040,"Saint Clair","17970",80,-1,0,NA,NA,NA
"713",1041,"Schuylkill Haven","17972",287,29,5,NA,NA,NA
"714",1042,"Seltzer","17974",9,-1,0,NA,NA,NA
"715",1043,"Shenandoah","17976",190,50,-1,NA,NA,NA
"716",1044,"Spring Glen","17978",-1,0,0,NA,NA,NA
"717",1045,"Tower City","17980",54,11,0,NA,NA,NA
"718",1046,"Tremont","17981",76,5,0,NA,NA,NA
"719",1047,"Valley View","17983",25,10,0,NA,NA,NA
"720",1048,"Zion Grove","17985",25,8,-1,NA,NA,NA
"721",1049,"Alburtis","18011",132,18,0,NA,NA,NA
"722",1050,"Bangor","18013",494,62,-1,NA,NA,NA
"723",1051,"Bath","18014",356,35,-1,NA,NA,NA
"724",1052,"Bethlehem","18015",1002,247,14,NA,NA,NA
"725",1053,"Bethlehem","18017",1422,469,17,NA,NA,NA
"726",1054,"Bethlehem","18018",1126,243,16,NA,NA,NA
"727",1055,"Bethlehem","18020",646,191,-1,NA,NA,NA
"728",1056,"Breinigsville","18031",285,55,0,NA,NA,NA
"729",1057,"Catasauqua","18032",306,53,0,NA,NA,NA
"730",1058,"Center Valley","18034",220,25,0,NA,NA,NA
"731",1059,"Cherryville","18035",11,0,0,NA,NA,NA
"732",1060,"Coopersburg","18036",386,152,-1,NA,NA,NA
"733",1061,"Coplay","18037",239,41,-1,NA,NA,NA
"734",1062,"Danielsville","18038",76,14,0,NA,NA,NA
"735",1063,"Easton","18040",539,96,-1,NA,NA,NA
"736",1064,"East Greenville","18041",133,16,0,NA,NA,NA
"737",1065,"Easton","18042",1619,516,5,NA,NA,NA
"738",1066,"Easton","18045",1017,385,8,NA,NA,NA
"739",1067,"Emmaus","18049",555,72,-1,NA,NA,NA
"740",1068,"Fogelsville","18051",70,-1,0,NA,NA,NA
"741",1069,"Whitehall","18052",995,307,-1,NA,NA,NA
"742",1070,"Germansville","18053",48,6,0,NA,NA,NA
"743",1071,"Green Lane","18054",92,13,0,NA,NA,NA
"744",1072,"Hellertown","18055",349,62,7,NA,NA,NA
"745",1073,"Hereford","18056",35,-1,-1,NA,NA,NA
"746",1074,"Kunkletown","18058",255,33,0,NA,NA,NA
"747",1075,"Laurys Station","18059",37,-1,0,NA,NA,NA
"748",1076,"Macungie","18062",717,177,-1,NA,NA,NA
"749",1077,"Martins Creek","18063",13,0,0,NA,NA,NA
"750",1078,"Nazareth","18064",818,304,-1,NA,NA,NA
"751",1079,"New Tripoli","18066",150,10,0,NA,NA,NA
"752",1080,"Northampton","18067",587,71,-1,NA,NA,NA
"753",1081,"Orefield","18069",233,38,-1,NA,NA,NA
"754",1082,"Palm","18070",12,-1,0,NA,NA,NA
"755",1083,"Palmerton","18071",305,26,0,NA,NA,NA
"756",1084,"Pen Argyl","18072",204,19,-1,NA,NA,NA
"757",1085,"Pennsburg","18073",270,22,-1,NA,NA,NA
"758",1086,"Perkiomenville","18074",126,8,0,NA,NA,NA
"759",1087,"Red Hill","18076",93,-1,-1,NA,NA,NA
"760",1088,"Riegelsville","18077",60,-1,0,NA,NA,NA
"761",1089,"Schnecksville","18078",177,17,-1,NA,NA,NA
"762",1090,"Slatington","18080",352,45,-1,NA,NA,NA
"763",1091,"Stockertown","18083",27,-1,0,NA,NA,NA
"764",1092,"Tatamy","18085",25,-1,0,NA,NA,NA
"765",1093,"Trexlertown","18087",28,21,0,NA,NA,NA
"766",1094,"Walnutport","18088",241,34,-1,NA,NA,NA
"767",1095,"Wind Gap","18091",178,17,-1,NA,NA,NA
"768",1096,"Zionsville","18092",81,6,0,NA,NA,NA
"769",1097,"Allentown","18101",207,51,0,NA,NA,NA
"770",1098,"Allentown","18102",2077,1073,-1,NA,NA,NA
"771",1099,"Allentown","18103",1692,621,-1,NA,NA,NA
"772",1100,"Allentown","18104",1438,403,9,NA,NA,NA
"773",1101,"Allentown","18106",249,61,0,NA,NA,NA
"774",1102,"Allentown","18109",772,331,-1,NA,NA,NA
"775",1103,"Hazleton","18201",1021,999,17,NA,NA,NA
"776",1104,"Hazleton","18202",413,312,6,NA,NA,NA
"777",1105,"Albrightsville","18210",233,49,0,NA,NA,NA
"778",1106,"Andreas","18211",30,-1,0,NA,NA,NA
"779",1107,"Barnesville","18214",48,7,0,NA,NA,NA
"780",1108,"Beaver Meadows","18216",40,16,0,NA,NA,NA
"781",1109,"Coaldale","18218",85,6,0,NA,NA,NA
"782",1110,"Conyngham","18219",35,9,0,NA,NA,NA
"783",1111,"Delano","18220",6,-1,0,NA,NA,NA
"784",1112,"Drums","18222",215,53,-1,NA,NA,NA
"785",1113,"Freeland","18224",185,44,0,NA,NA,NA
"786",1114,"Harleigh","18225",-1,-1,0,NA,NA,NA
"787",1115,"Jim Thorpe","18229",194,18,0,NA,NA,NA
"788",1116,"Junedale","18230",-1,0,0,NA,NA,NA
"789",1117,"Lansford","18232",170,-1,0,NA,NA,NA
"790",1118,"Lehighton","18235",533,31,0,NA,NA,NA
"791",1119,"McAdoo","18237",98,34,0,NA,NA,NA
"792",1120,"Nesquehoning","18240",116,-1,0,NA,NA,NA
"793",1121,"Quakake","18245",-1,0,0,NA,NA,NA
"794",1122,"Rock Glen","18246",-1,0,0,NA,NA,NA
"795",1123,"Sheppton","18248",22,-1,-1,NA,NA,NA
"796",1124,"Sugarloaf","18249",90,19,0,NA,NA,NA
"797",1125,"Summit Hill","18250",90,-1,-1,NA,NA,NA
"798",1126,"Tamaqua","18252",360,40,-1,NA,NA,NA
"799",1127,"Tresckow","18254",26,9,0,NA,NA,NA
"800",1128,"Weatherly","18255",193,58,-1,NA,NA,NA
"801",1129,"East Stroudsburg","18301",878,235,-1,NA,NA,NA
"802",1130,"East Stroudsburg","18302",511,166,7,NA,NA,NA
"803",1131,"Bartonsville","18321",69,8,-1,NA,NA,NA
"804",1132,"Brodheadsville","18322",96,21,-1,NA,NA,NA
"805",1133,"Bushkill","18324",332,91,6,NA,NA,NA
"806",1134,"Canadensis","18325",62,9,-1,NA,NA,NA
"807",1135,"Cresco","18326",110,16,0,NA,NA,NA
"808",1136,"Delaware Water Gap","18327",15,5,0,NA,NA,NA
"809",1137,"Dingmans Ferry","18328",293,51,6,NA,NA,NA
"810",1138,"Effort","18330",267,58,0,NA,NA,NA
"811",1139,"Gilbert","18331",30,-1,-1,NA,NA,NA
